Cueanexo,id_localidad,Total de hogares,Hogares con población de 3 a 17,Poblacion de 3 a 17
140201200,14084009,"0,251005","0,253858","0,272198"
140201300,14084010,"0,216029","0,197364","0,213081"
140201400,14084013,"0,232388","0,227851","0,254236"
140201500,14084013,"0,232388","0,227851","0,254236"
140201600,14084010,"0,216029","0,197364","0,213081"
140201700,14182080,"0,184324","0,151853","0,164167"
140201800,14182037,"0,184324","0,151853","0,164167"
140202000,14182081,"0,184324","0,151853","0,164167"
140202200,14182037,"0,184324","0,151853","0,164167"
140202300,14182037,"0,184324","0,151853","0,164167"
140202400,14182037,"0,184324","0,151853","0,164167"
140202600,14182037,"0,184324","0,151853","0,164167"
140202800,14182083,"0,184324","0,151853","0,164167"
140202900,14182027,"0,209082","0,172906","0,1876"
140203000,14182027,"0,209082","0,172906","0,1876"
140203200,14182027,"0,184324","0,151853","0,164167"
140203400,14182027,"0,209082","0,172906","0,1876"
140203500,14182049,"0,212183","0,183023","0,201783"
140203600,14182014,"0,212183","0,183023","0,201783"
140203700,14182049,"0,212183","0,183023","0,201783"
140203800,14098081,"0,119516","0,078859","0,083852"
140203900,14063021,"0,16581","0,154008","0,171892"
140204000,14063012,"0,183139","0,158006","0,172933"
140204100,14063012,"0,183139","0,158006","0,172933"
140204200,14063012,"0,183139","0,158006","0,172933"
140204300,14063012,"0,183139","0,158006","0,172933"
140204600,14063021,"0,165008","0,150283","0,169868"
140204700,14063021,"0,16581","0,154008","0,171892"
140204800,14063015,"0,19396","0,184263","0,20515"
140204900,14042028,"0,122703","0,080773","0,086327"
140205000,14042028,"0,142486","0,135946","0,154314"
140205100,14042028,"0,142486","0,135946","0,154314"
140205200,14042028,"0,13278","0,108394","0,121974"
140205300,14042028,"0,13278","0,108394","0,121974"
140205400,14042028,"0,14923","0,134062","0,147706"
140205500,14042028,"0,142486","0,135946","0,154314"
140205600,14042028,"0,13278","0,108394","0,121974"
140205700,14042028,"0,13278","0,108394","0,121974"
140205800,14042028,"0,142486","0,135946","0,154314"
140206000,14014005,"0,090773","0,057869","0,058869"
140206100,14140004,"0,175269","0,154684","0,168041"
140206101,14140148,"0,211259","0,213417","0,22845"
140206200,14140004,"0,171446","0,143786","0,150168"
140206201,14140072,"0,235006","0,221539","0,233601"
140206500,14140087,"0,246965","0,223746","0,241203"
140206600,14140129,"0,246965","0,223746","0,241203"
140206700,14140053,"0,246965","0,223746","0,241203"
140206900,14140087,"0,246965","0,223746","0,241203"
140207000,14140094,"0,246965","0,223746","0,241203"
140207100,14140152,"0,246965","0,223746","0,241203"
140207300,14112047,"0,338329","0,334696","0,361484"
140207400,14112045,"0,360772","0,356783","0,38283"
140207500,14112052,"0,360772","0,356783","0,38283"
140207600,14112021,"0,360772","0,356783","0,38283"
140207700,14112016,"0,249743","0,242569","0,263868"
140207800,14112052,"0,360772","0,356783","0,38283"
140208000,14112046,"0,249743","0,242569","0,263868"
140208100,14112025,"0,360772","0,356783","0,38283"
140208200,14112049,"0,360772","0,356783","0,38283"
140208300,14112008,"0,360772","0,356783","0,38283"
140208600,14112019,"0,249743","0,242569","0,263868"
140208900,14112039,"0,249743","0,242569","0,263868"
140209000,14112038,"0,249743","0,242569","0,263868"
140209400,14112030,"0,249743","0,242569","0,263868"
140209402,14112027,"0,360772","0,356783","0,38283"
140209500,14112030,"0,249743","0,242569","0,263868"
140209600,14021085,"0,089043","0,072579","0,073158"
140209700,14161041,"0,191203","0,160235","0,169314"
140209800,14161020,"0,146711","0,10814","0,111379"
140210000,14161020,"0,150554","0,106923","0,113795"
140210100,14161020,"0,146711","0,10814","0,111379"
140210400,14161021,"0,211118","0,169992","0,181422"
140210600,14161025,"0,191203","0,160235","0,169314"
140210800,14161006,"0,191203","0,160235","0,169314"
140211000,14119027,"0,189207","0,160379","0,167801"
140211100,14119027,"0,189207","0,160379","0,167801"
140211400,14119019,"0,154187","0,105733","0,114272"
140211500,14119019,"0,154187","0,105733","0,114272"
140211600,14119019,"0,154187","0,105733","0,114272"
140211700,14014005,"0,094364","0,080308","0,08483"
140211800,14014005,"0,097123","0,060606","0,062238"
140211900,14014005,"0,097123","0,060606","0,062238"
140212000,14091005,"0,204207","0,200358","0,217066"
140212100,14091062,"0,211477","0,20222","0,217393"
140212200,14014005,"0,108069","0,097666","0,108601"
140212500,14091062,"0,211477","0,20222","0,217393"
140212600,14091087,"0,211477","0,20222","0,217393"
140212700,14014005,"0,127557","0,106796","0,112292"
140212900,14014005,"0,175003","0,189767","0,217437"
140213000,14014005,"0,108154","0,080632","0,086052"
140213200,14063002,"0,232714","0,200572","0,207435"
140213300,14063001,"0,230363","0,206622","0,231216"
140213400,14063042,"0,230363","0,206622","0,231216"
140213500,14098081,"0,130137","0,114453","0,134644"
140213600,14098081,"0,12123","0,075251","0,082708"
140213700,14098081,"0,139304","0,134448","0,15378"
140213800,14098081,"0,139304","0,134448","0,15378"
140213900,14014005,"0,118478","0,085334","0,09033"
140214000,14014005,"0,136537","0,115653","0,127007"
140214100,14098081,"0,139304","0,134448","0,15378"
140214400,14098081,"0,130137","0,114453","0,134644"
140214600,14035029,"0,213006","0,191235","0,211976"
140214700,14035031,"0,27429","0,259489","0,275854"
140214800,14035008,"0,213006","0,191235","0,211976"
140214900,14035018,"0,213006","0,191235","0,211976"
140215000,14035029,"0,213006","0,191235","0,211976"
140215001,14035006,"0,270495","0,260993","0,2778"
140215002,14098092,"0,208426","0,191259","0,212127"
140215200,14035014,"0,27429","0,259489","0,275854"
140215300,14035018,"0,213006","0,191235","0,211976"
140215400,14035026,"0,213006","0,191235","0,211976"
140215600,14035042,"0,213006","0,191235","0,211976"
140215700,14035043,"0,213006","0,191235","0,211976"
140215900,14035016,"0,213006","0,191235","0,211976"
140216000,14035044,"0,213006","0,191235","0,211976"
140216300,14154006,"0,396947","0,370536","0,38986"
140216500,14154028,"0,396947","0,370536","0,38986"
140216600,14154019,"0,396947","0,370536","0,38986"
140216700,14119025,"0,187144","0,175019","0,190326"
140216800,14119025,"0,188431","0,166122","0,18311"
140217300,14021018,"0,207039","0,200548","0,21907"
140217500,14021098,"0,207039","0,200548","0,21907"
140217600,14175055,"0,342213","0,301643","0,312672"
140217700,14175032,"0,342213","0,301643","0,312672"
140217800,14063006,"0,214215","0,183151","0,204883"
140217900,14063006,"0,214215","0,183151","0,204883"
140218000,14063016,"0,214215","0,183151","0,204883"
140218300,14063058,"0,221391","0,225748","0,253125"
140219000,14063018,"0,221391","0,225748","0,253125"
140219001,14063008,"0,221391","0,225748","0,253125"
140219100,14133054,"0,242329","0,230449","0,240345"
140219200,14133022,"0,242329","0,230449","0,240345"
140219300,14133052,"0,242329","0,230449","0,240345"
140219400,14133054,"0,242329","0,230449","0,240345"
140219600,14133054,"0,242329","0,230449","0,240345"
140219700,14133013,"0,242329","0,230449","0,240345"
140219800,14133026,"0,242329","0,230449","0,240345"
140220000,14133010,"0,19995","0,182784","0,193236"
140220100,14133067,"0,19995","0,182784","0,193236"
140220200,14133046,"0,19995","0,182784","0,193236"
140220300,14133046,"0,19995","0,182784","0,193236"
140220400,14133060,"0,242329","0,230449","0,240345"
140220500,14133067,"0,19995","0,182784","0,193236"
140220600,14133041,"0,19995","0,182784","0,193236"
140220800,14133041,"0,19995","0,182784","0,193236"
140220900,14133068,"0,178493","0,171187","0,176352"
140221000,14133068,"0,147151","0,12169","0,128398"
140221200,14014005,"0,08637","0,05701","0,061543"
140221300,14042028,"0,169005","0,165348","0,18781"
140221400,14042028,"0,13278","0,108394","0,121974"
140221700,14014005,"0,221392","0,231632","0,251911"
140221800,14014005,"0,221392","0,231632","0,251911"
140221900,14014005,"0,211714","0,218438","0,238151"
140222000,14014005,"0,211714","0,218438","0,238151"
140222100,14014005,"0,221392","0,231632","0,251911"
140222300,14014005,"0,211714","0,218438","0,238151"
140222400,14014005,"0,221392","0,231632","0,251911"
140222500,14014005,"0,221392","0,231632","0,251911"
140222600,14014005,"0,221392","0,231632","0,251911"
140222800,14014005,"0,198852","0,197578","0,21495"
140222900,14014005,"0,197623","0,180263","0,19701"
140223100,14014005,"0,197623","0,180263","0,19701"
140223103,14014005,"0,229253","0,229921","0,242035"
140223300,14021072,"0,182886","0,180039","0,19533"
140223301,14021025,"0,143835","0,128046","0,13741"
140223400,14140074,"0,233159","0,24182","0,263811"
140223600,14140111,"0,216683","0,198872","0,213826"
140223700,14014005,"0,08637","0,05701","0,061543"
140223800,14140111,"0,216683","0,198872","0,213826"
140224000,14140007,"0,205443","0,197384","0,22101"
140224200,14140007,"0,205443","0,197384","0,22101"
140224300,14063022,"0,165935","0,142118","0,150649"
140224400,14063022,"0,165935","0,142118","0,150649"
140224500,14021072,"0,182886","0,180039","0,19533"
140224600,14021042,"0,224943","0,236243","0,263074"
140224700,14021042,"0,224943","0,236243","0,263074"
140224800,14014005,"0,146121","0,148549","0,163239"
140224900,14021105,"0,182886","0,180039","0,19533"
140225000,14021042,"0,224943","0,236243","0,263074"
140225100,14021042,"0,224943","0,236243","0,263074"
140225400,14014005,"0,21156","0,20432","0,222549"
140225600,14014005,"0,126932","0,11977","0,132818"
140225700,14014005,"0,097123","0,060606","0,062238"
140225800,14014005,"0,21156","0,20432","0,222549"
140225900,14014005,"0,097123","0,060606","0,062238"
140226000,14014005,"0,175003","0,189767","0,217437"
140226100,14014005,"0,17238","0,165065","0,17701"
140226200,14014005,"0,20034","0,196279","0,212356"
140226300,14014005,"0,17238","0,165065","0,17701"
140226400,14014005,"0,146121","0,148549","0,163239"
140226500,14014005,"0,156005","0,138803","0,151768"
140226700,14014005,"0,26785","0,268334","0,28556"
140227000,14014005,"0,111427","0,078249","0,08208"
140227100,14014005,"0,111427","0,078249","0,08208"
140227400,14014005,"0,111427","0,078249","0,08208"
140227500,14014005,"0,099204","0,090751","0,099601"
140227700,14014005,"0,141562","0,127691","0,135597"
140227800,14014005,"0,141562","0,127691","0,135597"
140227900,14014005,"0,270174","0,279497","0,299018"
140228000,14014005,"0,270174","0,279497","0,299018"
140228100,14014005,"0,19422","0,212651","0,234387"
140228200,14014005,"0,192626","0,191901","0,213333"
140228300,14014005,"0,192626","0,191901","0,213333"
140228400,14014005,"0,182782","0,176263","0,192479"
140228600,14014005,"0,182782","0,176263","0,192479"
140228700,14014005,"0,182782","0,176263","0,192479"
140228800,14014005,"0,182782","0,176263","0,192479"
140229000,14014005,"0,209531","0,203277","0,219494"
140229003,14014005,,,
140229100,14014005,"0,192626","0,191901","0,213333"
140229101,14014005,"0,218479","0,228144","0,258411"
140229200,14014005,"0,218479","0,228144","0,258411"
140229300,14014005,"0,218479","0,228144","0,258411"
140229400,14014005,"0,270174","0,279497","0,299018"
140229500,14014005,"0,270174","0,279497","0,299018"
140229600,14014005,"0,220472","0,223026","0,241941"
140229700,14014005,"0,197746","0,205081","0,225762"
140229800,14014005,"0,197746","0,205081","0,225762"
140229900,14014005,"0,197746","0,205081","0,225762"
140229902,14105057,"0,342975","0,362745","0,389928"
140230000,14014005,"0,197746","0,205081","0,225762"
140230100,14014005,"0,197746","0,205081","0,225762"
140230200,14147001,"0,155712","0,138705","0,150657"
140230400,14147001,"0,143791","0,130704","0,140397"
140230500,14147001,"0,143791","0,130704","0,140397"
140230700,14147019,"0,22208","0,17418","0,180421"
140230800,14147057,"0,22208","0,17418","0,180421"
140230900,14147094,"0,22208","0,17418","0,180421"
140231100,14147058,"0,158812","0,13547","0,138875"
140231200,14147057,"0,22208","0,17418","0,180421"
140231300,14014005,"0,170567","0,181988","0,201594"
140231400,14014005,"0,170567","0,181988","0,201594"
140231500,14014005,"0,090773","0,057869","0,058869"
140231600,14014005,"0,090773","0,057869","0,058869"
140231700,14014005,"0,121317","0,108503","0,117496"
140231800,14007062,"0,207549","0,174793","0,186275"
140231900,14007066,"0,168493","0,155756","0,171716"
140232000,14007021,"0,253302","0,225974","0,241468"
140232100,14007005,"0,253302","0,225974","0,241468"
140232200,14007076,"0,253302","0,225974","0,241468"
140232300,14007018,"0,253302","0,225974","0,241468"
140232700,14014005,"0,218479","0,228144","0,258411"
140232800,14014005,"0,230396","0,236161","0,259149"
140232900,14014005,"0,230396","0,236161","0,259149"
140233100,14014005,"0,151473","0,133881","0,146538"
140233200,14014005,"0,176644","0,167577","0,184465"
140233300,14014005,"0,176644","0,167577","0,184465"
140233400,14014005,"0,176644","0,167577","0,184465"
140233600,14042028,"0,121468","0,089035","0,095945"
140233800,14105005,"0,342975","0,362745","0,389928"
140233900,14105005,"0,32153","0,321166","0,335746"
140234000,14105076,"0,205731","0,175313","0,188516"
140234100,14105076,"0,205731","0,175313","0,188516"
140234200,14105076,"0,205731","0,175313","0,188516"
140234300,14105022,"0,232187","0,215662","0,232948"
140234500,14014005,"0,218479","0,228144","0,258411"
140234600,14014005,"0,182782","0,176263","0,192479"
140234700,14014005,"0,173536","0,169979","0,184241"
140234800,14014005,"0,182782","0,176263","0,192479"
140234900,14014005,"0,173536","0,169979","0,184241"
140235000,14014005,"0,173536","0,169979","0,184241"
140235100,14021056,"0,242542","0,248759","0,270475"
140235200,14021101,"0,207039","0,200548","0,21907"
140235300,14021100,"0,220472","0,223026","0,241941"
140235500,14021056,"0,242542","0,248759","0,270475"
140235700,14014005,"0,154616","0,136807","0,147251"
140235800,14014005,"0,164333","0,152244","0,171744"
140235900,14014005,"0,151473","0,133881","0,146538"
140236000,14014005,"0,09808","0,0854","0,096531"
140236200,14014005,"0,094364","0,080308","0,08483"
140236300,14014005,"0,117656","0,105111","0,114998"
140236500,14014005,"0,09808","0,0854","0,096531"
140236600,14042028,"0,122703","0,080773","0,086327"
140236700,14007006,"0,253302","0,225974","0,241468"
140236800,14007018,"0,253302","0,225974","0,241468"
140236900,14014005,"0,218479","0,228144","0,258411"
140237000,14007018,"0,253302","0,225974","0,241468"
140237100,14007068,"0,253302","0,225974","0,241468"
140237300,14007025,,,
140237700,14007059,"0,229009","0,231459","0,253065"
140237701,14007077,"0,229009","0,231459","0,253065"
140237800,14007037,"0,174731","0,159021","0,171704"
140237900,14007037,"0,174731","0,159021","0,171704"
140238000,14147058,"0,158812","0,13547","0,138875"
140238100,14147058,"0,158812","0,13547","0,138875"
140238300,14147058,"0,158812","0,13547","0,138875"
140238400,14147058,"0,158812","0,13547","0,138875"
140238700,14014005,"0,229253","0,229921","0,242035"
140238800,14014005,"0,197623","0,180263","0,19701"
140238900,14014005,"0,211714","0,218438","0,238151"
140239000,14014005,"0,197623","0,180263","0,19701"
140239100,14014005,"0,198852","0,197578","0,21495"
140239200,14014005,"0,198852","0,197578","0,21495"
140239300,14014005,"0,180576","0,176995","0,195795"
140239400,14091071,"0,114847","0,07221","0,080473"
140239600,14091071,"0,152","0,13813","0,147976"
140239700,14091071,"0,114847","0,07221","0,080473"
140239800,14091071,"0,114847","0,07221","0,080473"
140240100,14091071,"0,135346","0,119824","0,135528"
140240200,14105044,"0,285938","0,278699","0,311458"
140240300,14091071,"0,114847","0,07221","0,080473"
140240400,14091071,"0,125986","0,092327","0,0925"
140240500,14091071,"0,152","0,13813","0,147976"
140240700,14091071,"0,125986","0,092327","0,0925"
140240800,14091071,"0,112797","0,081993","0,087535"
140241000,14014005,"0,234216","0,250659","0,271392"
140241100,14014005,"0,215099","0,215295","0,22999"
140241200,14014005,"0,234216","0,250659","0,271392"
140241300,14014005,"0,093823","0,062155","0,066375"
140241400,14014005,"0,093823","0,062155","0,066375"
140241500,14014005,"0,093823","0,062155","0,066375"
140241600,14014005,"0,093823","0,062155","0,066375"
140241800,14042009,"0,218377","0,198611","0,209135"
140241900,14119025,"0,187144","0,175019","0,190326"
140242000,14119025,"0,187144","0,175019","0,190326"
140242100,14175028,"0,342213","0,301643","0,312672"
140242200,14175024,"0,342213","0,301643","0,312672"
140242300,14119025,"0,187144","0,175019","0,190326"
140242400,14119025,"0,187144","0,175019","0,190326"
140242600,14119025,"0,188431","0,166122","0,18311"
140242700,14007038,"0,174731","0,159021","0,171704"
140242800,14014005,"0,10533","0,080273","0,089818"
140243100,14014005,"0,10533","0,080273","0,089818"
140243300,14014005,"0,10533","0,080273","0,089818"
140243400,14014005,"0,10533","0,080273","0,089818"
140243600,14007048,"0,188289","0,167134","0,171721"
140243700,14014005,"0,270174","0,279497","0,299018"
140243800,14014005,"0,197623","0,180263","0,19701"
140243900,14014005,"0,229253","0,229921","0,242035"
140244000,14014005,"0,201011","0,197734","0,21189"
140244100,14014005,"0,201011","0,197734","0,21189"
140244200,14147023,"0,207814","0,186988","0,202358"
140244201,14147060,"0,207814","0,186988","0,202358"
140244203,14147111,"0,22208","0,17418","0,180421"
140244300,14147060,"0,207814","0,186988","0,202358"
140244400,14147096,"0,207814","0,186988","0,202358"
140244500,14147060,"0,207814","0,186988","0,202358"
140244600,14147023,"0,207814","0,186988","0,202358"
140244700,14147067,"0,207814","0,186988","0,202358"
140244800,14147001,"0,173557","0,164181","0,176592"
140244900,14147001,"0,214985","0,221411","0,239192"
140245200,14147001,"0,173557","0,164181","0,176592"
140245300,14014005,"0,106328","0,083571","0,089359"
140245400,14014005,"0,106328","0,083571","0,089359"
140245500,14014005,"0,09457","0,07657","0,08145"
140245600,14014005,"0,109457","0,136488","0,177952"
140245700,14014005,"0,09027","0,077732","0,085402"
140245800,14014005,"0,09027","0,077732","0,085402"
140246000,14014005,"0,109457","0,136488","0,177952"
140246100,14014005,"0,09027","0,077732","0,085402"
140246200,14007056,"0,179903","0,14259","0,156476"
140246300,14042028,"0,13278","0,108394","0,121974"
140246400,14140098,"0,216683","0,198872","0,213826"
140246500,14140098,"0,216683","0,198872","0,213826"
140246700,14119004,"0,174813","0,149306","0,160427"
140246800,14119022,"0,174813","0,149306","0,160427"
140247000,14007018,"0,253302","0,225974","0,241468"
140247002,14007054,,,
140247100,14007038,"0,174731","0,159021","0,171704"
140247200,14091071,"0,114847","0,07221","0,080473"
140247300,14028021,"0,208161","0,203664","0,220752"
140247400,14028021,"0,250366","0,260243","0,283174"
140247500,14007022,"0,220399","0,188182","0,2086"
140247600,14007017,"0,191004","0,171156","0,181583"
140247800,14007081,"0,220399","0,188182","0,2086"
140247900,14007017,"0,191004","0,171156","0,181583"
140248000,14007017,"0,191004","0,171156","0,181583"
140248100,14007017,"0,191004","0,171156","0,181583"
140248300,14007017,"0,191004","0,171156","0,181583"
140248500,14140098,"0,216683","0,198872","0,213826"
140248600,14140163,"0,216683","0,198872","0,213826"
140248700,14140164,"0,216683","0,198872","0,213826"
140248800,14140047,"0,216683","0,198872","0,213826"
140248900,14140098,"0,216683","0,198872","0,213826"
140249000,14140131,"0,216683","0,198872","0,213826"
140249200,14140067,"0,196445","0,176217","0,19476"
140249201,14140140,"0,216683","0,198872","0,213826"
140249202,14140025,"0,196445","0,176217","0,19476"
140249203,14140047,"0,216683","0,198872","0,213826"
140249300,14140067,"0,196445","0,176217","0,19476"
140249500,14119004,"0,174813","0,149306","0,160427"
140249600,14119022,"0,174813","0,149306","0,160427"
140249700,14014005,"0,191342","0,202761","0,224037"
140249800,14014005,"0,121317","0,108503","0,117496"
140250100,14014005,"0,10533","0,080273","0,089818"
140250200,14119020,"0,186098","0,17726","0,200843"
140250300,14119020,"0,186725","0,171396","0,189705"
140250400,14014005,"0,164333","0,152244","0,171744"
140250500,14014005,"0,166074","0,164534","0,179017"
140250501,14014005,,,
140250600,14028101,"0,24019","0,23289","0,254215"
140250700,14014005,"0,124517","0,10343","0,116811"
140250800,14014005,"0,142816","0,130559","0,143759"
140250900,14140067,"0,196445","0,176217","0,19476"
140251000,14140064,"0,196445","0,176217","0,19476"
140251100,14140097,"0,196445","0,176217","0,19476"
140251200,14028021,"0,208161","0,203664","0,220752"
140251202,14028043,"0,346264","0,327842","0,343592"
140251205,14028092,,,
140251300,14028021,"0,208161","0,203664","0,220752"
140251400,14028021,"0,208161","0,203664","0,220752"
140251700,14028021,"0,208161","0,203664","0,220752"
140251800,14028021,"0,208161","0,203664","0,220752"
140251900,14028021,"0,250366","0,260243","0,283174"
140252000,14028021,"0,178487","0,158687","0,175473"
140252100,14028021,"0,250366","0,260243","0,283174"
140252200,14028021,"0,250366","0,260243","0,283174"
140252300,14028021,"0,250366","0,260243","0,283174"
140252400,14028101,"0,24019","0,23289","0,254215"
140252600,14014005,"0,124517","0,10343","0,116811"
140252700,14014005,"0,125064","0,111304","0,115457"
140252800,14028021,"0,250366","0,260243","0,283174"
140252900,14028021,"0,250366","0,260243","0,283174"
140253000,14028107,"0,27498","0,240746","0,258095"
140253100,14028020,"0,404426","0,387887","0,411544"
140253200,14028125,"0,24019","0,23289","0,254215"
140253300,14028098,"0,24019","0,23289","0,254215"
140253400,14119006,"0,193725","0,164888","0,180298"
140253500,14182006,"0,136494","0,107601","0,116499"
140253504,14105076,"0,205731","0,175313","0,188516"
140253505,14119012,,,
140253600,14182006,"0,190772","0,174684","0,190322"
140253700,14182006,"0,136494","0,107601","0,116499"
140253800,14182006,"0,190772","0,174684","0,190322"
140253900,14182006,"0,136494","0,107601","0,116499"
140254100,14182006,"0,190772","0,174684","0,190322"
140254200,14182006,"0,190772","0,174684","0,190322"
140254500,14182006,"0,136494","0,107601","0,116499"
140254600,14182006,"0,136494","0,107601","0,116499"
140254700,14077035,"0,268201","0,228448","0,242356"
140254800,14077036,"0,268201","0,228448","0,242356"
140255000,14126069,,,
140255100,14126047,"0,272143","0,259602","0,264647"
140255300,14028101,"0,24019","0,23289","0,254215"
140255301,14028051,"0,24019","0,23289","0,254215"
140255302,14028104,"0,24019","0,23289","0,254215"
140255400,14028101,"0,24019","0,23289","0,254215"
140255600,14119020,"0,186725","0,171396","0,189705"
140255700,14028092,"0,197839","0,180514","0,188877"
140255701,14070041,"0,383486","0,382955","0,407552"
140255703,14028020,"0,404426","0,387887","0,411544"
140255800,14028013,"0,197839","0,180514","0,188877"
140255900,14028033,"0,197839","0,180514","0,188877"
140256000,14028092,"0,197839","0,180514","0,188877"
140256100,14028021,"0,197839","0,180514","0,188877"
140256200,14161019,"0,230612","0,210905","0,232541"
140256400,14161007,"0,216602","0,208418","0,226623"
140256500,14161007,"0,216602","0,208418","0,226623"
140256501,14161012,"0,216602","0,208418","0,226623"
140256502,14161019,"0,230612","0,210905","0,232541"
140256600,14161013,"0,230612","0,210905","0,232541"
140256700,14161013,"0,230612","0,210905","0,232541"
140256900,14161013,"0,230612","0,210905","0,232541"
140257000,14161007,"0,216602","0,208418","0,226623"
140257100,14126021,"0,236883","0,22368","0,242232"
140257200,14126053,"0,236883","0,22368","0,242232"
140257300,14126036,"0,402199","0,365523","0,383402"
140257400,14126060,"0,402199","0,365523","0,383402"
140257600,14126048,"0,236883","0,22368","0,242232"
140257601,14126053,"0,236883","0,22368","0,242232"
140257602,14126044,"0,236883","0,22368","0,242232"
140257700,14126044,"0,236883","0,22368","0,242232"
140257800,14126048,"0,236883","0,22368","0,242232"
140257900,14126035,"0,209618","0,188796","0,196328"
140258000,14126035,"0,209618","0,188796","0,196328"
140258200,14126005,"0,272143","0,259602","0,264647"
140258300,14126062,"0,402199","0,365523","0,383402"
140258400,14126076,"0,321941","0,289189","0,291042"
140258600,14126030,"0,209618","0,188796","0,196328"
140258900,14161009,"0,216602","0,208418","0,226623"
140259200,14161063,"0,216602","0,208418","0,226623"
140259300,14161010,"0,188442","0,154966","0,171931"
140259301,14161012,"0,216602","0,208418","0,226623"
140259400,14161010,"0,188442","0,154966","0,171931"
140259500,14161010,"0,188442","0,154966","0,171931"
140259700,14161010,"0,188442","0,154966","0,171931"
140259800,14014005,"0,179164","0,1742","0,196051"
140259900,14014005,"0,179164","0,1742","0,196051"
140260200,14014005,"0,179164","0,1742","0,196051"
140260300,14014005,"0,209531","0,203277","0,219494"
140260500,14182032,"0,165495","0,135703","0,151165"
140260600,14182032,"0,165495","0,135703","0,151165"
140260800,14182032,"0,165495","0,135703","0,151165"
140261000,14182032,"0,165495","0,135703","0,151165"
140261100,14182032,"0,165495","0,135703","0,151165"
140261200,14182032,"0,165495","0,135703","0,151165"
140261300,14140115,"0,190625","0,183704","0,205191"
140261400,14140082,"0,186693","0,16369","0,178936"
140261600,14140082,"0,186693","0,16369","0,178936"
140261700,14140082,"0,186693","0,16369","0,178936"
140261800,14091016,"0,176271","0,158282","0,162913"
140261900,14091016,"0,176271","0,158282","0,162913"
140262000,14091016,"0,217272","0,216153","0,234806"
140262001,14091016,"0,220135","0,243278","0,265401"
140262100,14091016,"0,220135","0,243278","0,265401"
140262200,14091016,"0,220135","0,243278","0,265401"
140262300,14091016,"0,176271","0,158282","0,162913"
140262500,14091016,"0,176271","0,158282","0,162913"
140262800,14091016,"0,220135","0,243278","0,265401"
140262900,14091016,"0,176271","0,158282","0,162913"
140263000,14091016,"0,217272","0,216153","0,234806"
140263100,14091016,"0,217272","0,216153","0,234806"
140263200,14091008,"0,161503","0,153313","0,169198"
140263300,14091059,"0,206892","0,197981","0,214806"
140263400,14091008,"0,161503","0,153313","0,169198"
140263500,14091008,"0,161503","0,153313","0,169198"
140263600,14091026,"0,206892","0,197981","0,214806"
140263700,14091038,"0,180419","0,163771","0,175148"
140263800,14091038,"0,180419","0,163771","0,175148"
140263900,14091014,"0,206892","0,197981","0,214806"
140264000,14091046,"0,206892","0,197981","0,214806"
140264100,14091059,"0,206892","0,197981","0,214806"
140264200,14091059,"0,206892","0,197981","0,214806"
140264300,14091038,"0,180419","0,163771","0,175148"
140264400,14091046,"0,206892","0,197981","0,214806"
140264500,14091008,"0,161503","0,153313","0,169198"
140264600,14021085,"0,16609","0,166527","0,180748"
140264700,14021070,"0,156101","0,133957","0,144027"
140264800,14021070,"0,156101","0,133957","0,144027"
140264802,14021073,"0,185144","0,175579","0,18908"
140264900,14021070,"0,156101","0,133957","0,144027"
140265000,14021085,"0,118635","0,099096","0,10625"
140265100,14021085,"0,16609","0,166527","0,180748"
140265400,14014005,"0,102378","0,087993","0,098611"
140265500,14014005,"0,144963","0,141897","0,15621"
140265600,14014005,"0,144963","0,141897","0,15621"
140265700,14014005,"0,144963","0,141897","0,15621"
140265800,14014005,"0,118235","0,094088","0,100127"
140265900,14014005,"0,117656","0,105111","0,114998"
140266000,14014005,"0,144963","0,141897","0,15621"
140266100,14140082,"0,186693","0,16369","0,178936"
140266400,14063011,"0,170665","0,135099","0,143839"
140266500,14063011,"0,170665","0,135099","0,143839"
140266600,14063011,"0,170665","0,135099","0,143839"
140266700,14014005,"0,127557","0,106796","0,112292"
140266800,14147001,"0,173557","0,164181","0,176592"
140266900,14147001,"0,214985","0,221411","0,239192"
140267000,14147001,"0,173557","0,164181","0,176592"
140267100,14147001,"0,173557","0,164181","0,176592"
140267200,14147001,"0,173557","0,164181","0,176592"
140267300,14147001,"0,173557","0,164181","0,176592"
140267500,14014005,"0,125064","0,111304","0,115457"
140267600,14014005,"0,142816","0,130559","0,143759"
140267800,14014005,"0,125064","0,111304","0,115457"
140267900,14091008,"0,161503","0,153313","0,169198"
140268000,14126015,"0,402199","0,365523","0,383402"
140268100,14126006,"0,209618","0,188796","0,196328"
140268200,14126029,"0,272143","0,259602","0,264647"
140268400,14014005,"0,126487","0,140881","0,155558"
140268500,14014005,"0,126487","0,140881","0,155558"
140268600,14014005,"0,193176","0,177914","0,192789"
140268700,14014005,"0,193176","0,177914","0,192789"
140268800,14014005,"0,145365","0,130405","0,138758"
140268900,14014005,"0,118235","0,094088","0,100127"
140269000,14014005,"0,118235","0,094088","0,100127"
140269100,14014005,"0,193176","0,177914","0,192789"
140269200,14182006,"0,169384","0,160859","0,178091"
140269300,14182006,"0,190287","0,18586","0,210515"
140269400,14182006,"0,169384","0,160859","0,178091"
140269500,14182002,"0,226111","0,209471","0,230776"
140269600,14182033,"0,202159","0,186398","0,209687"
140269700,14182033,"0,202159","0,186398","0,209687"
