id,Localidad
10021013,EL ESPINILLO
10084005,COLPES
10084020,PIPANACO
10091045,SANTA MARIA
10035031,JACIPUNCO
10035013,CORRAL QUEMADO
10105032,FIAMBALA
10070010,CASA DE PIEDRA
10105059,PALO BLANCO
10021029,LA ISLA
10056025,HUAICO HONDO
10035055,LONDRES
10077028,VILLA DE BALCOZNA
10056006,CALERA DEL SAUCE
10091030,LA OVEJERIA
10056008,CHAÑAR LAGUNA
10091028,LA HOYADA
10042031,MIRAFLORES
10014037,LA ESTANCITA
10070006,CABALLA
10105027,EL PUEBLITO
14105005,CAPILLA DE LOS REMEDIOS
14105087,COLONIA SAN RAFAEL
14105088,COLONIA SAGRADA FAMILIA
14042026,TICINO
14119097,CAMPO LOS TRES ARBOLES
14119025,RIO SEGUNDO
14140098,PORTEÑA
14119007,COLONIA VIDELA
14119002,CALCHIN OESTE
14182006,BELL VILLE
14126067,OJO DE AGUA
14021085,VILLA ALLENDE
14182066,CAMPO SANTA TERESA
14126001,ALTO GRANDE
14098089,SUCO
14168031,MULA MUERTA
14042004,CHAZON
14091055,PIEDRAS GRANDES
14091086,VILLA PARQUE SIQUIMAN
14021036,JESUS MARIA
14021061,NUÑEZ DEL PRADO
14042025,SILVIO PELLICO
14042032,ANA ZUMARAN
14056010,GENERAL DEHEZA
14140051,DEVOTO
14021058,MENDIOLAZA
14140137,COLONIA LA TAPERITA
14140103,QUEBRACHO HERRADO
14147077,TOLEDO
14056031,COLONIA LA MONONA
14140072,LA CURVA
14119105,ARROYO DE ALVAREZ NRO 2
14112028,SANTA ELENA
14035005,HIPOLITO BOUCHARD
14035037,ESTANCIA LA VANGUARDIA
14070005,CIENAGA DEL CORO
14084015,LEGUIZAMON
14084023,SAN JOAQUIN
14133072,LA GUARIDA
14021006,ASCOCHINGA
14028058,LAS ABRAS
14098125,SANTA FLORA
14182052,CAMPO SANTA RITA
14098085,SAN BARTOLOME
14140006,BALNEARIA
14098023,CORONEL BAIGORRIA
14098143,COLONIA LA PROVIDENCIA
14063042,LA CAROLINA
14063006,CAVANAGH
14063018,ISLA VERDE
14133013,CORRALITO
14133010,CHUCZIRAS
14028107,CIENAGA DE BRITOS
14126076,LA VENTANA
14098086,SAN BASILIO
14049040,OLIVARES DE SAN NICOLAS
14063020,LOS SURGENTES
14112022,PUESTO DE CASTRO
14140060,EL TIO
14133030,LA PAZ
14035045,ESTANCIA LA COLORADA
14070030,SAUCE DE LOS QUEVEDOS
14007033,RIO DE LOS SAUCES
14028032,EL QUICHO
14126054,EL MANANTIAL
14077050,EL RETIRO
18007018,LOMAS NORTE
18035013,CAZADORES CORRENTINOS
18049072,LAS CUCHILLAS
18105007,BOQUERON
18105059,PASO PUCHETA
18049045,PASO LALLANA
18049064,LAGUNA LIMPIA
18056018,LAS PALMITAS
18147011,COSTA GUAVIRAVI
18091035,PUNTA IFRAN
18091033,PUENTE BATEL
18161018,COLONIA LAUREL
18161061,YAZUCA
18147045,TRES CERROS
18035089,TRES BOCAS DEL YATAY
18056020,PANCHO CUE
18147023,ISOQUI
18161004,ARROYO GONZALEZ
18035080,VACA PASO
18147054,AGUAPE
18161014,CERNA
18140052,RAMONES
18028012,COLONIA TATACUA
18021031,YECOHA KM10-RUTA 12
18021033,SAN JUAN TADEO
18140065,CHAÑAR
18168008,COLONIA GOBERNADOR RUIZ
18063066,VILLANUEVA
18084008,ITUZAINGO
18098004,BLANCO CUE
18042008,CAÑADA BURGOS
18042007,CAÑADA BAI
18084034,URRUTIA
18084033,MONTE GRANDE
18028046,PASO TALA
18098030,VELOSO
18105040,ITA CAABO
18119027,LA FLORIDA
18070021,COLONIA PROGRESO
18070057,LAS MERCEDES
18175011,EL POÑI
18168006,CAABI POI
18112031,ESTACION LABOUGLE
18154051,ITA PASO
22049004,CORZUELA
22063038,FUERTE ESPERANZA
22056015,LAPACHITO
22043002,CHOROTIS
26014022,FOFO CAHUEL
26098006,FRONTERA DE RIO PICO
26014032,ÑORQUINCO SUR
30015004,COLONIA AYUI
30015006,COLONIA GENERAL ROCA
30028007,COLONIA VILLA LIBERTAD
30077018,LAURENCENA
30098041,COLONIA 3 DE FEBRERO
30056009,ENRIQUE CARBO
30056037,DISTRITO CEIBAS
30028033,COLONIA OFICIAL 17
30105020,PRIMERA SECCION DE ISLAS
30070043,SAN GUSTAVO
30084063,COLONIA CRESPO
30105006,MOLINO DOLL
30084029,GENERAL GÜEMES
30077017,HERNANDEZ
30091016,GOBERNADOR MANSILLA
30077023,ALDEA ANDREOLI
30084027,ESPINILLO
30035018,ESTACION DON GONZALO
30049004,ESTACION LAZO
30015031,NUEVA ESCOCIA
30028022,COLONIA BELGRANO
30113033,PASO DE LA LAGUNA
30063024,ARROYO MARTINEZ
30035048,LOMA LIMPIA
34028082,TRES PALMITAS
34056091,EL COLORADO
34056175,LA FLORESTA
34014158,MARIANO BOEDO
34035617,BARTOLOME DE LAS CASAS
34042098,LAGUNA TORO
34035623,COLONIA ENSANCHE NORTE
34035633,COLONIA LAKA-WICHI
34056049,COLONIA EL COMIENZO
34056189,LOTE 11
34035634,COLONIA ABORIGEN LA BOMBA
34007227,SOMBRERO NEGRO
34007254,LA MOCHA
34049128,PASO ANGELITO
34049065,ISLA PUEN
34035547,SAN MARTIN II
34063022,EL DIVISADERO
34056061,COLONIA LA UNION
34056058,COLONIA ITATI
34028075,TENIENTE GENERAL ROSENDO M. FRAGA
34063114,LAS PALMITAS
34014018,COLONIA ITUZAINGO
34014022,COLONIA PRESIDENTE YRIGOYEN
34035408,MAESTRA BLANCA GOMEZ
34056308,LOTE 31 MAYOR VILLAFAÑE
34063029,EL PALMARCITO
34035141,EL CRUCE
34007211,PUERTO CABO IRIGOYEN
34056038,CASCO CUE
34056089,EL BOSQUECILLO
34007165,LOS POCITOS
34035075,COLONIA JUANITA
34056307,LOMA SENES SUR
34035405,LOTE 27
38035064,LIBERTADOR GENERAL SAN MARTIN
38063049,SAN JUAN DE DIOS
38056016,LOS ALISOS
38021068,OCLOYAS
38028094,VICUÑAYOC
38042003,CARAHUNCO
38098007,BARCENA
38007137,TABLADITAS
38077059,TIMON CRUZ
38049013,LAGUNILLAS
38049005,CASA COLORADA
38049025,R. DE COYAHUAYMA
38070079,PALMA SOLA
38035032,CHALICAN
38007115,RACHAITE
38070035,EL PALMAR
38112098,CHOLACOR
38084057,SALAR DE JAMA
42126005,LA MARUJA
42056002,CEBALLOS
42007006,MACACHIN
42098004,LUAN TORO
42098009,VICTORICA
42021001,ANGUIL
42140002,COLONIA CHAPALCO
42007009,ROLON
42105007,TREBOLARES
42112002,CASA DE PIEDRA
46014048,COLONIA FRUTIHORTICOLA
46028008,GUANDACOL
46042019,SAÑOGASTA
46077009,VILLA CASTELLI
46035017,LA AGUADITA
46035015,ESQUINA DEL NORTE
46042018,SANTA FLORENTINA
46091046,PUESTO LOS CORNEJOS
46091045,PUESTO DICHOSO
46091052,SAN RAFAEL
46112098,SAN JOSE
46112001,AGUA BLANCA
46112107,VALLE HERMOSO
46084038,LAS CORTADERAS
46063037,OLTA
46070045,PORTEZUELO
50028003,CAPILLA DEL ROSARIO (GUAYMALLEN)
50049008,EL PASTAL
50084011,LA CENTRAL
50056008,EL CARMEN
50056018,INGENIERO GUSTAVO ANDRE
50105054,VILLA ATUEL - INCLUYE BARRIO ARIZU
50077007,EL CHACAY
50021007,SAN FRANCISCO DEL MONTE (GODOY CRUZ)
50091022,PASO DE LAS CARRETAS
50014025,SAN PEDRO DEL ATUEL
50084006,COSTA ANZORENA
50007008,6° SECCION
50126008,LA ARBOLEDA
50126007,GUALTALLARY
50077011,LAGUNA LLANCANELLO
50091024,BARRIO EL CEPILLO
50070027,TRES ESQUINAS
54070004,CERRO AZUL
54091020,VILLA BONITA
54105011,SAN JAVIER
54070010,EL CHATON
54112001,COLONIA PRIMAVERA
54035020,PUERTO CONCEPCION
54035018,ENSANCHE NORTE
54014032,MAVALLE PINDAYTI
54119031,TAMANDUA
54049003,CABURE-I
54070011,GENERAL GÜEMES
54007023,TARANCO
58028026,PASO YUNCON
58077024,HUARACO
58084009,COLIPILLI
58056040,TROMPUL (RAI)
58077032,LAS OVEJAS
58021005,BAJADA DE LOS MOLLES
58021041,MEDIA LUNA
58112044,SANTO DOMINGO
58112054,EL CHENQUE
58021046,PUENTE PICUN LEUFU
62042050,COLONIA FATIMA
62042017,CIPOLLETTI
62028005,COLONIA LA LUISA
62042041,VALLE VERDE
62014032,POMONA
62007014,MONTE BAGUAL
62077013,LAS GRUTAS
62028022,COLONIA FRIAS
62049020,MINISTRO RAMOS MEXIA
62035018,MENCUE
62070043,VILLA LLANQUIN
66154074,ISONZA
66140048,EL BORDO
66147180,GOBERNADORMANUEL SOLA
66147122,LAS CUEVAS
66133036,CHAÑARES ALTOS
66133084,EL ESPINILLO
66063040,GUACHIPAS
66021023,DIVISADERO
66112047,EL TUNAL
66126108,LA TOMA
66042044,EL SIMBOLAR
66042004,AGUA NEGRA
66112134,PRINGLES
66042098,QUEBRADA DE ESCOIPE
66035053,LA CANDELARIA (FINCA)
66007117,EL QUEBRACHAL
66056081,EL CHORRO
66056022,CAMPICHUELO
66126089,HIPOLITO YRIGOYEN
66133311,POZO EL MULATO
66014050,LAS TRANCAS
66161134,SAN FELIPE
66049181,YAQUIASME
66133312,POZO EL TIGRE
66007388,PASO DE LA CRUZ
66147181,EL MOLLAR
66133288,PELICANO QUEMADO
66091035,EL SALADILLO
66056224,LAS YANAS
66056375,ZANJA DEL TIGRE
66126165,PARANI
66133183,LA ENTRADA
66161051,EL MOLINO DE CUESTA AZUL
66161044,CUESTA AZUL
66056242,MADREJONES
66133395,CAMPO GRANDE
70049017,LAS FLORES
70105011,GUANACACHE
70021018,VILLA CORRAL
70070021,LA CALLECITA
70119021,AGUA CERCADA
74049020,LA LOMITA
74042001,ANCHORENA
74056064,SANTA ROSA
74014018,EL MILAGRO
74014065,SUYUQUE NUEVO
74014040,LOS CHAÑARES
74014048,REPRESA DEL CARMEN
74035026,SAN JOSE DEL MORRO
78021041,ESTANCIA LAS VEGAS
82063016,NELSON
82021046,PRESIDENTE ROCA
82021037,LEHMANN
82021031,GALISTEO
82007007,LAS PAREJAS
82084023,FUNES
82091009,CERES
82077006,ESTEBAN RAMS
82112037,RAMAYON
82084001,ACEBAL
82091031,MARIA EUGENIA
82042040,SAN FRANCISCO DE SANTA FE
82042035,MURPHY
82077019,SANTA MARGARITA
82133043,OGILVIE
82105012,DIAZ
82021063,VIRGINIA
82091022,HUANQUEROS
82063034,COLASTINE NORTE L.G.
82077033,TRES POZOS
82007005,ITURRASPE
82042047,TEODELINA
82021033,HUGENTOBLER
82070039,SAN CARLOS SUD
82077030,PADRE P. ITURRALDE
86112010,EL ALBARDON
86112016,LAS VIBORITAS
86049020,LA CANDELARIA
86014128,SACHAYOJ
86098037,LOTE 63
86014077,LA FRONTERA
86119002,ALHUAMPA
86119035,TRES MOJONES
86119054,LA NOMBRADA
86098038,LOTE 69
86098023,COLONIA JOSEFINA
86098033,LOTE 29 CHICO
86147066,SANTA FELIZA
86147015,LAS TERMAS DE RIO HONDO
86063071,PUERTA DE CHAVEZ
86168038,MISTOL POZO
86168004,CHILCA JULIANA
86126054,9 DE JULIO
86126029,EL CERRITO
86056084,DESVIO KM 1314
86021003,BREA LOMA
86140049,EL DESVIO
86140016,SUMAMPA
86140028,EL ESPARTAL
86056040,LOTE 43
86175022,DIASPA
86175050,PERCHIL BAJO
86091064,SAN JOSE
86091016,EL BOBADAL
86091075,TUSCA POZO
86175023,EL 25/KM25
86035103,SAN NICOLAS
86035136,MISTOLITO
86035102,SAN JUAN
86182045,PAMPA MUYOJ
86126001,AMIMAN
86070012,COLONIA SAN JUAN
86070114,YACU HICHACUNA
86070121,SAN VICENTE
86070013,COLONIA TOTORILLAS
86070120,POZO CASTAÑO
86035141,QUITA PUNCO
86182009,COLONIA SIEGEL
86084042,LAS CHACRAS
86084050,LOMA DE YESO
86049077,PUESTITO DE SAN ANTONIO
86077062,SANTA ELENA
86077040,LA SALAMANCA
86119071,SAN FRANCISCO
86049070,LA ESTANCITA
86098049,EL APEADERO
86098021,CALLEJON BAJADA
86098027,LA ESTANCIA
86056073,SANTO DOMINGO
86119008,EL HOYO
86035025,COLONIA MARIA LUISA
86035015,CAÑADA ESCOBAR
86168014,SABAGASTA
86161010,CHILCA
86161019,LOMITAS
86175009,BREA POZO
86175094,LIMTON
86175089,VILLA NUEVA
86007008,COLONIA HERMELINDA
86175033,ESTACION TABOADA
86070069,MINERVA
86070112,VINAL ISLA
86070041,LA BARROSA
86147046,EL PORVENIR
86105005,JUMI POZO
86105042,YOLO HUASI
86105011,SAUCE SOLO
86084058,MISTOL MUYOJ
86084095,VILLA GUASAYAN
86049054,SAN LORENZO DE LOS SAYAGOS
86063105,SINCHI CAÑA
86119086,SANTOS LUGARES
86070011,CHAÑAR POZO
86056067,SAN JOSE DEL BOQUERON
86014148,SANTO DOMINGO
86014163,AGUSTINA LIBARONA
90007315,LAS LAJITAS
90112204,VIPOS
90056161,VILLA LEALES
90049026,EL SACRIFICIO
90049064,LOS PIZARROS
90028065,SANTA CLARA
90056078,LA ENCRUCIJADA
90035147,PUESTO LOS PEREZ
90035173,TACO RODEO
90014102,FAVORINA
90014014,CAMPO LA FLOR
90014007,BANDA DEL RIO SALI - INCLUYE LASTENIA
90042018,ESCABA/VILLA ESCABA
90042025,LA CALERA
90056039,EL MOLLAR
90014169,SAN AGUSTIN
90098161,LOS CORPITOS
90105043,LA AGUADITA
90035081,LAMADRID
90098055,EL ARBOLAR
90112208,ZARATE NORTE
90056110,LOS QUEMADOS
90028008,CAMPO DE HERRERA
90014171,SAN ANDRES
90014025,CEVIL POZO
90007229,PASO DE LA PATRIA
90014132,LAS CEJAS
90091060,LAS CEJAS
90105083,SIAMBON/EL SIAMBON
90105095,VILLA OBRERA
90098180,OJO DE AGUA
90098208,RODEO GRANDE
90056107,LOS LUNAREJOS
90119005,CEVIL REDONDO
90014166,RANCHILLOS VIEJO
2101001,CIUDAD DE BUENOS AIRES
6854001,25 DE MAYO
6770034,SAN PEDRO
6515001,GRAND BOURG
6351006,GENERAL PINTO
6700023,SAAVEDRA
6749045,BARRIO SAN JORGE
6791062,VILLA GAUCHO
6336008,LA ISOLINA
6623020,LA VANGUARDIA
6270013,VILLA GUILLERMINA
6441031,POBLET
6784003,GENERAL RIVAS
6385001,BAIGORRITA
6714012,LA INVENCIBLE
6756003,BOULOGNE SUR MER
6497021,BARRIO VILLA DEL PARQUE
6560062,MI BARRIO
6875030,NICOLAS LEVALLE
6218055,CUATRO DE FEBRERO
6441027,LISANDRO OLMOS
6154023,SANTA INES
6791063,PINAR DE LA SIERRA
6112003,BRAGADO
6735002,DUGGAN
6791029,LA PASTORA
6028008,LONGCHAMPS
6392014,GENERAL VILLEGAS
6651030,17 DE AGOSTO
6840013,PABLO PODESTA
6861012,VILLA ADELINA
6007028,RIVERA
6260007,MONTE GRANDE
6749029,ISLA MARTIN GARCIA
6154011,ESTEBAN DE LUCA
6651025,SAN GERMAN
6854030,SAN MARCELO
6189006,CORONEL DORREGO
6574014,LAS MARIANAS
6875040,TENIENTE ORIGONE
6588005,CAMBACERES
6518011,MAR DE COBO
6518003,CORONEL VIDAL
6007021,LA CONQUISTA
6134014,MAXIMO PAZ
6260008,CANNING
6441061,TOLOSA
6329003,GENERAL LAS HERAS
6469012,LA PERGAMINERA
6840018,VILLA RAFFO
6462014,JUAN BAUTISTA ALBERDI
6707019,POLVAREDAS
6315013,LOS ZORZALES
6315017,MEDALAND
6175008,LAS GAMAS
6385017,ZAVALIA
6042032,CHACRAS DE BALESTRA
6826013,FRANCISCO MAGNANO
6182016,PEHUEN CO
6630016,REAL AUDIENCIA
6168003,CENTRO GUERRERO
6742006,EL CARRETERO
6392024,PICHINCHA
6588033,SANTOS UNZUE
6693004,EL ARBOLITO
6756006,MARTINEZ
6266014,ETCHEGOYEN
6322023,EL LUCERO
6392016,LA CATALINA
6231022,LOUGE
6616007,LAS TRES MARIAS
6784001,CAMINO A CASTILLA
6819001,ABRA DE LA VENTANA
6630017,DEMARIA
6455006,EL GUALICHO
6049048,LAS ROSAS
6441048,JOSE MELCHOR ROMERO
6371035,VILLA ZAGALA
6364006,BARRIO GUEMES
6147005,CENTENARIO
10021004,BARRANCA MOLLE
10007040,SINGUIL
10007024,LAS CHACRITAS
10098014,CUCHINOQUE
10105036,LA CIENAGA
10070061,LA GUARDIA
10056070,TINTIGASTA
10042006,CHUMBICHA
10042019,HUILLAPIMA
10091049,CASA DE PIEDRA
10091041,PUNTA DE BALASTO
10035051,LAS JUNTAS
10042027,LOS ANGELES
10056028,LA CALERA
10056004,AYAPASO
10042046,CARRANZA
10077030,BALCOZNA
10028004,ANTOFALLA
14007047,VILLA BERNA
14105096,POZO DE LA ESQUINA
14119022,POZO DEL MOLLE
14140025,COLONIA ITURRASPE
14028003,AGUA DEL CRESPIN
14077030,MOGIGASTA
14077038,TANINGA
14028013,CANTERAS QUILPO
14028092,SAN MARCOS SIERRA
14161050,CAMPO FIORETTA
14091014,CHARBONIER
14126061,LAGUNAS VERDES
14182040,RAMON J. CARCANO
14126052,BAJO DE CORRALES
14182016,COLONIA LA LOLA
14077027,LOS QUEBRACHITOS
14098120,LA SARA
14098128,VILLA HERMINIA
14168048,CANDELARIA SUD
14091009,CASA GRANDE
14091028,EL DURAZNO
14049001,AGUA DEL MOLLE
14021102,GENERAL PAZ
14042038,LAS 4 ESQUINAS
14133038,LAS CHACRAS
14063999,NO FIGURA EN TABLA
14028008,CACHIYUYO
14119030,CAMPO BAUDIN
14140142,COLONIA MILESSI
14161014,LOS ZORROS
14161021,TANCACHA
14126044,SAUCE ARRIBA
14126037,SAN PEDRO
14182004,BALLESTEROS
14119017,MATORRALES
14028094,SANTA ANA
14028122,PIEDRAS ANCHAS
14098058,LAS ENSENADAS
14098014,CAMPO LA PIEDRA
14105065,PLAZA DE MERCEDES
14112052,VILLA CANDELARIA
14112049,SANTA ISABEL
14035008,ITALO
14133041,LAS TAPIAS
14140007,BRINCKMANN
14007018,LA CRUZ
14147067,RAFAEL GARCIA
14140131,COLONIA PALO LABRADO
14126030,PANAHOLMA
14161009,GENERAL FOTHERINGHAM
14105026,ESQUINA
14161001,ALMAFUERTE
14140037,COLONIA PROSPERIDAD
14056043,CAMPO SAN JUAN
14007046,VILLA AMANCAY
14140139,COLONIA LAS PICHANAS
14161065,CAMPO PEROTTI
14168030,MACHA
14084001,COLONIA LA PROVIDENCIA
14175025,LAS JUNTAS
14119010,IMPIRA
18007004,CEBOLLAS
18035021,ESPINILLO
18035030,ESTANCIA LA CAUTIVA
18063052,PUISOYE
18049051,SAN FERNANDO
18049013,CHACRAS NORTE
18049025,INGA
18049012,CHACRA SUR ESTE
18091003,CAFARREÑO
18070012,CAMPO MORATO
18161057,SAN ROQUE
18147020,ESTINGANA
18112065,PUERTO CEIBO
18168011,COLONIA SAN JUSTO
18126036,RINCON DE AMBROSIO
18154052,MBOCAYA
18007019,LOMAS SUR
18126033,PASO NARANJITO
18091013,CRUZ DE LOS MILAGROS
18154037,SAN MIGUEL
18084019,SAN ANTONIO
18070026,COLONIA TIMBO
18119051,SANTA ANA
18119002,BONPLAND
18028003,BATEL
18119046,QUIYATI
18070066,PAGO REDONDO
18070052,ITA CARUBI
18119035,NATIU
18070064,MORA
18077029,VILLA LA PALMIRA
18077026,SANTA RITA
18140062,ORATORIO
18175027,OVEJITA
18168049,GALARZA
18140063,RINCON DE LA MERCED
18049011,CHACRA SUR
22070011,NAPENAY
22112016,SAN BERNARDO
22161003,COTE LAI
22084043,LAGUNA LIMPIA
22084035,GENERAL JOSE DE SAN MARTIN
26014024,LAGO EPUYEN
26049006,EL ESCORIAL
26091003,CHACRAS DE SARMIENTO
30028003,COLONIA FORTUNA
30021024,LAS CUEVAS
30021017,COSTA GRANDE
30015014,COLONIA YERUA
30015047,ESTACION PEDERNAL
30070003,ALCARAZ PRIMERO
30070048,COLONIA ADIVINOS
30084035,LA PICADA
30091023,SAUCE SUD
30056010,ESCRIÑA
30021037,ESTACION GENERAL RACEDO
30084069,COLONIA SAN MARTIN
30084044,PUEBLO BRUGO
30008030,COLONIA SAN MIGUEL
30077001,ALDEA SAN MIGUEL
30091026,DISTRITO RAICES AL NORTE
30035026,MIÑONES
30035011,COLONIA OFICIAL N°15
30035015,CONSCRIPTO BERNARDI
30056017,GUALEYAN
30063019,PUERTO IBICUY
30084078,PUEBLO GENERAL PAZ
30035053,ARROYO CHAÑAR
34028008,CAMPO GRANDE
34021020,COLONIA EL DORADO
34063069,PALMAR LARGO
34035606,VILLA GENERAL MANUEL BELGRANO
34021062,HERRADURA
34056053,COLONIA EL PROGRESO
34063117,COMUNIDAD WICHI BARRIO EL COLORADO
34049055,GARCETE CUE
34021104,TATANE
34056304,LOTE 219
34035161,EL OCULTO
34056137,ESTERO PATIÑO
34035073,COLONIA JUAN BAUTISTA ALBERDI
34035221,ESTANISLAO DEL CAMPO
34007171,MEDIA LUNA
34063012,EL ALAMBRADO
34035040,CAMPO DEL CIELO
34007245,LAGUNA YACARE
34056028,CABO 1° NOROÑA
34007004,AIBAL EL SILENCIO
34007049,EL CAÑON
34007198,POZO DE MAZA
34035368,LAS LOLAS
34007242,EL LINDERO
34063116,PUERTO IRIGOYEN
34007257,LA MADRUGADA
38014035,PERICO
38028082,RONQUE
38028007,APARZO
38014018,EL CHAMICAL
38028076,PUEBLO VIEJO
38105057,VALLE GRANDE
38105045,SANTA BARBARA
38098037,HUACHICZOCANA
38084050,PASTOS CHICOS
38112080,SANSANA NORTE
38112093,YAVI
38112051,LARCAS
38077019,EL ANGOSTO
38112063,PIEDRA NEGRA
38007064,LA REDONDA
38049017,MINA PAN DE AZUCAR
38112023,CHOCOITE
38098091,VOLCAN
38098018,CIENAGA
38007126,SAN FRANCISCO DE ALFARCITO
38112045,LA CIENAGA
38007133,SAUZALITO
38056031,RIO BLANCO
42028005,LONQUIMAY
42140008,TOAY
42070011,COLONIA SAN JUAN
42014005,LA ADELA
42042004,PUELCHES
42070007,PERU
46049011,FAMATINA
46049017,PITUIL
46049021,BARRIO DE GALLI
46028021,PAGANCILLO
46028015,LOS NACIMIENTOS
46035052,VILLA CARMELA
46035050,LA SERENA
46063003,BALDE DE PACHECO
46091032,LA REPRESA
46056024,LAS AGUADITAS
46091023,KILOMETRO 14
46091022,ENTRE RIOS
46112039,EL TALA
46056009,CHILA
46070043,NACATE
46014047,ESTANCIA SAN JOSE
50091008,LA CONSULTA
50014029,LOS CAMPAMENTOS
50014009,EL JUNCALITO
50049019,LAS HERAS
50063008,CARRODILLA (LUJAN DE CUYO)
50084018,LOS CAMPAMENTOS
50042006,LA PAZ
50070012,GENERAL ORTEGA
50056013,EL VERGEL
50056024,LAGUNAS DEL ROSARIO
50091016,SAN CARLOS
50091007,EUGENIO BUSTOS
50105034,JAIME PRATS
50105019,CUADRO NACIONAL (SAN RAFAEL)
50028021,PUENTE DE HIERRO
50084026,BARRIO COOPERATIVA LOS CAMPAMENTOS
54084039,AVELLANEDA
54028018,FACHINAL
54119002,ALBA POSSE
54021009,LORETO
54119024,PICADA RIO URUGUAY
54014010,EL CRUCE PINDAYTI
54070003,CAA YARI
54070001,ALMAFUERTE
54098003,CORPUS
54105004,ITACARUARE
54014025,PICADA PROPAGANDA
54091003,CAMPO VIERA
54042001,9 DE JULIO
54112028,PIÑALITO SUR
54098014,OASIS
54098008,GOBERNADOR ROCA
54091001,ALBERDI
54091007,GENERAL ALVEAR
54014014,PUEBLO ILLIA
54014018,CUÑA PIRU I
54112017,CRUCE CABALLERO
58035008,CHALLACO
58035022,NEUQUEN
58056030,PIL-PIL
58077010,BUTALON NORTE
58007031,RUCA-CHOROI
58084015,EL HUECU
58112013,COVUNCO CENTRO
62007022,VIEDMA
62042029,INGENIERO LUIS A. HUERGO
62042057,SANTA LUCIA
62042013,CATRIEL
62014005,CHOELE CHOEL
62021018,PENINSULA SAN PEDRO
62056023,OJOS DE AGUA
62042046,VILLA SAN ISIDRO
62049036,YAMINUE
62007002,BALNEARIO EL CONDOR
66154129,PUCARA
66140003,ALMIRANTE BROWN
66126210,SAN RAMON DE LA NUEVA ORAN
66056376,ZANJA HONDA
66147062,ESTANCIA EL GOLGOTA
66007369,NUESTRA SEÑORA DE TALAVERA
66070061,VALLE DELGADO
66063003,ALEMANIA
66112002,ALTO DEL MISTOL
66126156,MARTINEZ DEL TINEO
66126027,EL ALGARROBAL
66133003,AGUAS MUERTAS
66049057,EL ZAPALLAR
66049185,CABEZA DE BUEY
66161155,ABRA DE SAN ANTONIO
66105076,SANTA ROSA DE LOS PASTOS GRANDES
66056267,PEÑA MORADA
66056362,TUYUNTI
66077004,CAMPO ALEGRE
66070005,CAMPO CABRERA
66049132,PALOMITAS
66133392,PUESTO EL PANCHO
66133389,POZO EL CHAÑAR
66133265,LOS TRES POZOS
66070073,EL ALFARCITO
66056014,BAULES
70042001,CHIMBAS
70007008,LAS TAPIAS
70077011,VILLA SAN DAMIAN
70035021,LOS MEDANOS
70070020,EL ABANICO
70014008,LA CAÑADA
74049045,SANTA ANA
74049007,CAÑADA LA NEGRA
74007005,BALDE RETAMO
74035029,VILLA MERCEDES
74056041,LOS PUQUIOS
74007070,SAN ROQUE
74014043,NARANJO ESQUINO
74007031,EL RINCON
74014045,NOGOLI
74042021,LA MAROMA
74063018,EL TALITA
78028005,EL CALAFATE
78021063,FUENTES DEL COYLE
78014071,FITZ ROY
78014008,CAÑADON SECO
82056020,SAN ESTANISLAO
82028001,ALCORTA
82042024,FIRMAT
82070016,HIPATIA
82119023,VILLA MUGUETA
82112036,PEDRO GOMEZ CELLO
82112051,VERA Y PINTADO
82133036,LOS AMORES
82056006,CLASSON
82014016,VILLADA
82028027,MORANTE
82070036,SAN AGUSTIN
82070069,SAN WENDELINO
82049091,COLONIA LA CELIA
82105028,SAN EUGENIO
82070049,SOUTOMAYOR
82049034,LA RESERVA
82126016,LAS PETACAS
82084042,VILLA AMELIA
82084009,CARMEN DEL SAUCE
82049001,ARROYO CEIBAL
82098021,PAJARO BLANCO
82084004,ALVEAR
82014013,LOS MOLINOS
82035010,LOS ZAPALLOS
82042034,MIGUEL TORRES
82119012,PUERTO GENERAL SAN MARTIN
82028017,PAVON
82084024,GENERAL LAGOS
82042013,DIEGO DE ALVEAR
82105005,BERNARDO DE IRIGOYEN
82105007,CASALEGNO
82049013,EL ARAZA
82105026,PUERTO ARAGON
82021077,EUSEBIA
82084035,PUEBLO MUÑOZ
86119081,TINAJERAYOJ
86028023,COLONIA LIBANESA
86133079,TACO BAJADA
86133033,VILLA ESTELA
86112009,VILLA UNION
86133049,LA CAÑADA
86133041,LAS LAJAS
86154019,NUEVA CERES
86154016,LOS PORONGOS
86098007,KILOMETRO 477
86098036,LOTE 59
86014169,ESTEROS
86014170,INGRATA NORTE
86168016,VILLA SALAVINA
86098001,CAMPO DEL CIELO
86028094,TOTORA
86028102,KILOMETRO13
86147037,CAÑADA DE TALAPOZO
86147014,LAS CEJAS
86168037,YACU HURMANA
86168001,ANGA
86168024,LA CENTELLA
86126021,AMOLADERAS
86126047,POZO GRANDE
86056005,CALOJ POZO
86056083,CORRAL QUEMADO
86056027,LA CANDELARIA
86056064,SAN ISIDRO
86021048,SANTA ISABEL
86091044,LOS TUNALES
86091074,TRES CRUCES
86091035,LA FORTUNA
86035049,JUMI POZO
86035086,PALMARES
86126019,VILLA OJO DE AGUA
86070002,AVERIAS
86070048,LA ESPERANZA
86070064,LUJAN
86147048,GALEANO
86035109,SEÑORA PUJIO
86035144,SAN RAMON
86147035,CAÑADA DE ACOSTA
